"Track URI","Track Name","Artist Name(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Track Preview URL"
"spotify:track:1Tq6ba8XdUHrSS14WU5LsZ","Jet Ski Whisper","Natalie Holt","Natalie Holt","2023-10-27","https://i.scdn.co/image/ab67616d0000b27373a0230a95c32578bf1fd563","https://p.scdn.co/mp3-preview/39f25b4841c302f6629f8dd27c7eea2152f84f8b?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:4SeXWpjdWahk1LLf12PGhX","Tricks","Natalie Holt","Natalie Holt","2023-10-27","https://i.scdn.co/image/ab67616d0000b27373a0230a95c32578bf1fd563","https://p.scdn.co/mp3-preview/3a72842c89e1e6ddcedd78be0041e696f5a5bde9?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3BwfJJBARTADG1pOXiRply","Ready for Round Two","Natalie Holt","Natalie Holt","2023-10-27","https://i.scdn.co/image/ab67616d0000b27373a0230a95c32578bf1fd563","https://p.scdn.co/mp3-preview/2cc2d238a4d441e9fab573a5885402b79d7607b6?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:6iU4TACB9VQFBvZYRbUzA4","Q&A","Natalie Holt","Natalie Holt","2023-10-27","https://i.scdn.co/image/ab67616d0000b27373a0230a95c32578bf1fd563","https://p.scdn.co/mp3-preview/49a37e599922c089303f4594b73f4bad2f7ba079?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:4YGtjRh5JZ5ODOa8QkLT3N","Minute Men Attack","Natalie Holt","Natalie Holt","2023-10-27","https://i.scdn.co/image/ab67616d0000b27373a0230a95c32578bf1fd563","https://p.scdn.co/mp3-preview/1450b88e37490cb8102b94c430394a6b74b0cff5?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2z5q3F5h8CvGZxFwKsq4gV","Those Were Lives","Natalie Holt","Natalie Holt","2023-10-27","https://i.scdn.co/image/ab67616d0000b27373a0230a95c32578bf1fd563","https://p.scdn.co/mp3-preview/5c38b0448e2dd4fcdac4f16743aa485ab4815f7d?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2xUr5zvkreAGPy7ihNvZBu","Golden Olden","Natalie Holt","Natalie Holt","2023-10-27","https://i.scdn.co/image/ab67616d0000b27373a0230a95c32578bf1fd563","https://p.scdn.co/mp3-preview/d15c74fe5079b671ccc44629d77a655f5ec64d14?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:20hGaIJpa8ol9UKvCw7hTG","Chicago 1892","Natalie Holt","Natalie Holt","2023-10-27","https://i.scdn.co/image/ab67616d0000b27373a0230a95c32578bf1fd563","https://p.scdn.co/mp3-preview/bfad1eba5fb1752ee0a0c0d7dc7cb3c1ab186db2?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5iJNWDAm324wPq7R4Pl6KH","Time to Go","Natalie Holt","Natalie Holt","2023-10-27","https://i.scdn.co/image/ab67616d0000b27373a0230a95c32578bf1fd563","https://p.scdn.co/mp3-preview/af759e92243d3a4881b71f76196ead3bcbbe440f?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:583we63Z6m4yoGgAtGHbAa","You","Natalie Holt","Natalie Holt","2023-10-27","https://i.scdn.co/image/ab67616d0000b27373a0230a95c32578bf1fd563","https://p.scdn.co/mp3-preview/901b4af5bee38cce816d75ebd5a0e7b13e54aac1?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:56IvAMiRY0D9pgWSHOuDox","Your Girl","Natalie Holt","Natalie Holt","2023-10-27","https://i.scdn.co/image/ab67616d0000b27373a0230a95c32578bf1fd563","https://p.scdn.co/mp3-preview/0c16e348f9f24d8ca2177c62294a13afa58215be?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3UhkCIVZnmMO398aFA5ONg","Giant Clock","Natalie Holt","Natalie Holt","2023-10-27","https://i.scdn.co/image/ab67616d0000b27373a0230a95c32578bf1fd563","https://p.scdn.co/mp3-preview/e8b3edb91a7e58cd129204aff2635b2132fc4d7b?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:34SVOteZLliprI0blB3eSV","Not the Man You Think","Natalie Holt","Natalie Holt","2023-10-27","https://i.scdn.co/image/ab67616d0000b27373a0230a95c32578bf1fd563","https://p.scdn.co/mp3-preview/e2b826bdb7bcdcf5e5f9bce849017061b8b0ab36?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:0NERkOc87vBCOs1m0pAU4Z","Delivery","Natalie Holt","Natalie Holt","2023-10-27","https://i.scdn.co/image/ab67616d0000b27373a0230a95c32578bf1fd563","https://p.scdn.co/mp3-preview/e56442cc8bfc341c6b3ffd94eed028ef9ab64350?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:6sqXEsPHgzs1LQyekUebDG","Requiem for All Time","Natalie Holt","Natalie Holt","2023-10-27","https://i.scdn.co/image/ab67616d0000b27373a0230a95c32578bf1fd563","https://p.scdn.co/mp3-preview/0e1569c2470fdfa6d5539f56d4652f4920f28c28?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:7xi6IzpwkgtpenLzl5LMLc","Double Bubble Trouble","M.I.A.","M.I.A.","2013-01-01","https://i.scdn.co/image/ab67616d0000b2733d6fa293f49903ed38fbe0de","https://p.scdn.co/mp3-preview/9bf3be20a29f4f656a12cabca0b785c08d55f32d?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3YVeaqhSFth8QAL45wO19L","RATATA","Skrillex, Missy Elliott, Mr. Oizo","Skrillex, Missy Elliott, Mr. Oizo","2023-02-15","https://i.scdn.co/image/ab67616d0000b2732dc516078ce841911ffbf2fd","https://p.scdn.co/mp3-preview/738aedaa1f3727cd98e64b63393a3f27f7128a23?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:274QW2A7tOkqF9EiE4GUf8","Higher. Further. Faster. Together.","Laura Karpman","Laura Karpman","2023-11-08","https://i.scdn.co/image/ab67616d0000b2732ed31bab0b875f84f1e35c90","https://p.scdn.co/mp3-preview/5fce6a438ca7cd297a3d81de95404b851eff3f07?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:089UdMvfFj9THc55jJKtZi","Dar-Benn","Laura Karpman","Laura Karpman","2023-11-08","https://i.scdn.co/image/ab67616d0000b2732ed31bab0b875f84f1e35c90","https://p.scdn.co/mp3-preview/a1080cd8b5c8f028283bd09cbf6c16a4b79866c1?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:4TIpIruqODRKcegEMFPfwR","Tear in Spacetime","Laura Karpman","Laura Karpman","2023-11-08","https://i.scdn.co/image/ab67616d0000b2732ed31bab0b875f84f1e35c90","https://p.scdn.co/mp3-preview/658208760883f473e1f6638a49f7d4b855757806?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2CzMzy5P0qdkQgeMJ8ZgKJ","Surge","Laura Karpman","Laura Karpman","2023-11-08","https://i.scdn.co/image/ab67616d0000b2732ed31bab0b875f84f1e35c90","https://p.scdn.co/mp3-preview/8b469e39874c995764a8f8ebae29a5082388ccae?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:1IZLBdXha14fGX6z6fNP5Z","Stop Spinning","Laura Karpman","Laura Karpman","2023-11-08","https://i.scdn.co/image/ab67616d0000b2732ed31bab0b875f84f1e35c90","https://p.scdn.co/mp3-preview/8a0064b1ac60195c98537de9a9b2d3767c735560?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:18XHO5l3n4eFNKEUmI7CF0","Arrival on Tarnax","Laura Karpman","Laura Karpman","2023-11-08","https://i.scdn.co/image/ab67616d0000b2732ed31bab0b875f84f1e35c90","https://p.scdn.co/mp3-preview/4edd3232568b14d1f080456c5994f3bae2f74640?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2xHeTpPL6980V5TT74VfPI","Peace Negotiations","Laura Karpman","Laura Karpman","2023-11-08","https://i.scdn.co/image/ab67616d0000b2732ed31bab0b875f84f1e35c90","https://p.scdn.co/mp3-preview/7b9208f4eaf882abd05c075573c5fae9fa3bfd93?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:6vLjjjwj1HEcJkstdqEk7B","Entangled","Laura Karpman","Laura Karpman","2023-11-08","https://i.scdn.co/image/ab67616d0000b2732ed31bab0b875f84f1e35c90","https://p.scdn.co/mp3-preview/34b5b1bf5c34d2781e5bcac23407a4e70a0c53ad?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:0R0OwIl50keuZhCDmUBfh2","Reunion","Laura Karpman","Laura Karpman","2023-11-08","https://i.scdn.co/image/ab67616d0000b2732ed31bab0b875f84f1e35c90","https://p.scdn.co/mp3-preview/f078b02d1d0f4860e416ae7aacfde189514a11ce?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2bwIi0EytNqsRbQeKWF8TP","Free Fall","Laura Karpman","Laura Karpman","2023-11-08","https://i.scdn.co/image/ab67616d0000b2732ed31bab0b875f84f1e35c90","https://p.scdn.co/mp3-preview/be39e1669766ee3698257b117989ae90072ad608?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5FfVolB83QaeATtqFBmqHM","Evacuation","Laura Karpman","Laura Karpman","2023-11-08","https://i.scdn.co/image/ab67616d0000b2732ed31bab0b875f84f1e35c90","https://p.scdn.co/mp3-preview/c4ddca984f883223ec18c95c27d0e6d059dfa54c?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:11kRZeYZww14o5UxLvuWOZ","Connected","Laura Karpman","Laura Karpman","2023-11-08","https://i.scdn.co/image/ab67616d0000b2732ed31bab0b875f84f1e35c90","https://p.scdn.co/mp3-preview/fa3a0c2e9031388f51f92f0c6b8a9453c26b9ab2?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3E3U19EAOT9C7s96n1Nnai","Hala","Laura Karpman","Laura Karpman","2023-11-08","https://i.scdn.co/image/ab67616d0000b2732ed31bab0b875f84f1e35c90","https://p.scdn.co/mp3-preview/a291698ede34c97f610c9febdaba6ba7d1f209e1?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:6NCE3K8e0JaL0vO9Er7JEN","Arrival on Aladna","Laura Karpman","Laura Karpman","2023-11-08","https://i.scdn.co/image/ab67616d0000b2732ed31bab0b875f84f1e35c90","https://p.scdn.co/mp3-preview/b028449ce7cd704d2ff7f298e6c60c9c84af6c87?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:64M7cosHXxjV8lTCnuaTfE","Voices of Aladna","Laura Karpman","Laura Karpman","2023-11-08","https://i.scdn.co/image/ab67616d0000b2732ed31bab0b875f84f1e35c90",
"spotify:track:3UiW0E2VsuLMC2VHGgY7wo","War Preparations","Laura Karpman","Laura Karpman","2023-11-08","https://i.scdn.co/image/ab67616d0000b2732ed31bab0b875f84f1e35c90","https://p.scdn.co/mp3-preview/4773f77ee7809459629b5f378b4728eb15399f48?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:7vZ3Na1iBIPUyxV7dRNJGX","Forces Arrive","Laura Karpman","Laura Karpman","2023-11-08","https://i.scdn.co/image/ab67616d0000b2732ed31bab0b875f84f1e35c90","https://p.scdn.co/mp3-preview/9cf7a3ca424257d1ef2be8311d008fe5bd8d5334?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3I5fRsyGkrkRUAGPTDC3Qw","Power","Laura Karpman","Laura Karpman","2023-11-08","https://i.scdn.co/image/ab67616d0000b2732ed31bab0b875f84f1e35c90","https://p.scdn.co/mp3-preview/e7ef7dc1f728a2bd280fa9de1b1827444ea5d3e8?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5AfDcWkGPiiz8ujyPSWpvY","O Captain! My Captain!","Laura Karpman","Laura Karpman","2023-11-08","https://i.scdn.co/image/ab67616d0000b2732ed31bab0b875f84f1e35c90","https://p.scdn.co/mp3-preview/9c8aff305f1f69a00639098dbdc347693d4d1070?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2tA107exHjqXmAbtPaCGqV","Chosen Family","Laura Karpman","Laura Karpman","2023-11-08","https://i.scdn.co/image/ab67616d0000b2732ed31bab0b875f84f1e35c90","https://p.scdn.co/mp3-preview/4d4fe2cd8bcc46b7e3115e4ee60905cc77ddf950?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:4WHzed9jwEZObR0h1ymXda","On Fire","Laura Karpman","Laura Karpman","2023-11-08","https://i.scdn.co/image/ab67616d0000b2732ed31bab0b875f84f1e35c90","https://p.scdn.co/mp3-preview/31c79541cc832af04ebc9e52c62a563dad48ba4a?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2VTtGDiE6idKZXSn9iBSF5","Final Fight","Laura Karpman","Laura Karpman","2023-11-08","https://i.scdn.co/image/ab67616d0000b2732ed31bab0b875f84f1e35c90","https://p.scdn.co/mp3-preview/4410acd1802bc1bb542dee740ea587f5b390d36b?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5kLYHn8YChKJeV4q6YzKZb","Dar-Benn's Destiny","Laura Karpman","Laura Karpman","2023-11-08","https://i.scdn.co/image/ab67616d0000b2732ed31bab0b875f84f1e35c90","https://p.scdn.co/mp3-preview/788847f5cda23ecd0708f7fee7e89d5e67c127eb?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:6y0iNkVJ1uxHB54i0kzk1L","Greater Purpose","Laura Karpman","Laura Karpman","2023-11-08","https://i.scdn.co/image/ab67616d0000b2732ed31bab0b875f84f1e35c90","https://p.scdn.co/mp3-preview/3cce5e2d71ebcf0d92e26fa96d405a739d71500c?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:7IdPq7BB2A7p3TfManhjv9","Restoration","Laura Karpman","Laura Karpman","2023-11-08","https://i.scdn.co/image/ab67616d0000b2732ed31bab0b875f84f1e35c90","https://p.scdn.co/mp3-preview/178481ea35ea1b9a023ec4737228005873f80051?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2m21R7H37jyZiSfVCK2LT5","Captain Rambeau","Laura Karpman","Laura Karpman","2023-11-08","https://i.scdn.co/image/ab67616d0000b2732ed31bab0b875f84f1e35c90","https://p.scdn.co/mp3-preview/73a1f298609cdae3d12780e32969e42a3a89025c?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2xO48lgBhIZQawu1sOruyk","Home","Laura Karpman","Laura Karpman","2023-11-08","https://i.scdn.co/image/ab67616d0000b2732ed31bab0b875f84f1e35c90","https://p.scdn.co/mp3-preview/b2ed0810b582c4b330e2a5aa190d5635eb697262?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:7sGpzx5boWMaNEdDuDxo4q","The Marvels","Laura Karpman","Laura Karpman","2023-11-08","https://i.scdn.co/image/ab67616d0000b2732ed31bab0b875f84f1e35c90","https://p.scdn.co/mp3-preview/fc60483f6a0208e3ef32c62a432467e16c978cbb?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:0I3cUqffwmH2mMUHIfpC0l","Memory","Barbra Streisand","Barbra Streisand","1981","https://i.scdn.co/image/ab67616d0000b2738a4a2c9f5edd85ec449fc508","https://p.scdn.co/mp3-preview/50716493cdea9e89073a49969b33edebdc10b81a?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:6cht5XcHth1nl2JBkrqpgM","The Future - Main Titles","John Ottman, Jeffrey Schindler, American Federation of Musicians","John Ottman, Jeffrey Schindler","2014-05-19","https://i.scdn.co/image/ab67616d0000b27354307dd8e0e4aba099230134","https://p.scdn.co/mp3-preview/817e2229595bd27ec6a3c85fffa9a60e29ad3bc4?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3rRVnimOSp80R96q1MO5Au","Suite from X2","John Ottman","John Ottman","2003","https://i.scdn.co/image/ab67616d0000b273da809ff479511ef93dff16f4","https://p.scdn.co/mp3-preview/49d16ff1ba597d3a4562bc1db96bbe3489427f04?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:0twd28NSehiz5u46moeD9N","A Fifth of Beethoven","Walter Murphy","Walter Murphy","1976-10-31","https://i.scdn.co/image/ab67616d0000b2738badfd8e1d01763ef8f2912f","https://p.scdn.co/mp3-preview/b0bb6dc81dad23733a920feb20ee24a51ac73b9d?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:4SSnFejRGlZikf02HLewEF","bury a friend","Billie Eilish","Billie Eilish","2019-03-29","https://i.scdn.co/image/ab67616d0000b27350a3147b4edd7701a876c6ce","https://p.scdn.co/mp3-preview/b821adc1d6ef642032f778e894500b75b930ff28?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:0Yz47OEhwDHctnEWNQU9Ld","Loki's Binding","Natalie Holt","Natalie Holt","2023-11-17","https://i.scdn.co/image/ab67616d0000b2738d2148423b23df1888e8cf20","https://p.scdn.co/mp3-preview/fbd70b0e24275fb8dd1789e8c06d3f15d02f6eb0?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:6AOagHJ3f4j9de4V7kD672","Spaghettification","Natalie Holt","Natalie Holt","2023-11-17","https://i.scdn.co/image/ab67616d0000b2738d2148423b23df1888e8cf20","https://p.scdn.co/mp3-preview/d5dd461e8ed7e265922b1cd1196ab72aa5ed0b2b?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5uFjueyAxZH3fjN2XfR7dY","A Doll's House","Natalie Holt","Natalie Holt","2023-11-17","https://i.scdn.co/image/ab67616d0000b2738d2148423b23df1888e8cf20","https://p.scdn.co/mp3-preview/33bf66a17e2d0453b6f69c23b38f4e296bd6a8d7?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5v8Y6XSWqV8jWMZCWoKEUz","We Are Gods","Natalie Holt","Natalie Holt","2023-11-17","https://i.scdn.co/image/ab67616d0000b2738d2148423b23df1888e8cf20","https://p.scdn.co/mp3-preview/279b1dfe86cba1c99ab91c6df6e6d8ce2c2e0887?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:77fmfC7D0qs89inul1SEcj","Box Massacre","Natalie Holt","Natalie Holt","2023-11-17","https://i.scdn.co/image/ab67616d0000b2738d2148423b23df1888e8cf20","https://p.scdn.co/mp3-preview/be42b19df469eb76078c722757ae7c1501ba6d93?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5icKOlH1D0aUQYF6pIOA7t","The Multiplier Effect","Natalie Holt","Natalie Holt","2023-11-17","https://i.scdn.co/image/ab67616d0000b2738d2148423b23df1888e8cf20","https://p.scdn.co/mp3-preview/cadaf053e9d9830319255c65e61ea2a45cf2f5af?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5KO2QwpGgfIDiWJtvmdsjC","Non-homogenous","Natalie Holt","Natalie Holt","2023-11-17","https://i.scdn.co/image/ab67616d0000b2738d2148423b23df1888e8cf20","https://p.scdn.co/mp3-preview/de7d16a8bc698abcf484f82ee3b76d49d861c242?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:22iaGH75kiDEtth7iGKRQw","TVA Handbook","Natalie Holt","Natalie Holt","2023-11-17","https://i.scdn.co/image/ab67616d0000b2738d2148423b23df1888e8cf20","https://p.scdn.co/mp3-preview/d5d127e5c1f2dde84119e83b3070c3327ffb5dc9?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3l068pZRRz9yZYaJtvXmsn","Gangway Style","Natalie Holt","Natalie Holt","2023-11-17","https://i.scdn.co/image/ab67616d0000b2738d2148423b23df1888e8cf20","https://p.scdn.co/mp3-preview/70b3b567b3e1c14b0f65276b246f6c86b8e08819?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:0FfHxZ5QIS4HEeADneuF5i","It Should Be Me","Natalie Holt","Natalie Holt","2023-11-17","https://i.scdn.co/image/ab67616d0000b2738d2148423b23df1888e8cf20","https://p.scdn.co/mp3-preview/0bd8e96c52d29ae1763d0e655fe5ab3f2a2d6408?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:73JKdoaQjBDJMUkkB3SSks","San Francisco, California 1962","Natalie Holt","Natalie Holt","2023-11-17","https://i.scdn.co/image/ab67616d0000b2738d2148423b23df1888e8cf20","https://p.scdn.co/mp3-preview/b06589b59695d7ba0ad60c3c56e553b228434b1c?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:0D347KwuQcwN4np3GoJPKf","Pasadena, California 1994","Natalie Holt","Natalie Holt","2023-11-17","https://i.scdn.co/image/ab67616d0000b2738d2148423b23df1888e8cf20","https://p.scdn.co/mp3-preview/1a6c8e7c3af04fb30f8f6548beb7b345ce086a3d?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:0XK69XG6VSqLqVGBVicgbd","Hot Chocolate","Natalie Holt","Natalie Holt","2023-11-17","https://i.scdn.co/image/ab67616d0000b2738d2148423b23df1888e8cf20","https://p.scdn.co/mp3-preview/5f891ddbbc29b3279ef413184cabd0131e8eb7e7?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3xJQBqUvSql6buWcRZXOY2","Fiction Problem","Natalie Holt","Natalie Holt","2023-11-17","https://i.scdn.co/image/ab67616d0000b2738d2148423b23df1888e8cf20","https://p.scdn.co/mp3-preview/90719cfd6dd2c050b5673e302f1fbb397fc6b1be?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2805NdDzZqFrzLtzF3RUgN","Temporal Meltdown","Natalie Holt","Natalie Holt","2023-11-17","https://i.scdn.co/image/ab67616d0000b2738d2148423b23df1888e8cf20","https://p.scdn.co/mp3-preview/56c5dd6e00bf673453353a8b24531a7c0f3edb33?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2sbSzkKpx5Gl05HwdCCV1J","Here Before","Natalie Holt","Natalie Holt","2023-11-17","https://i.scdn.co/image/ab67616d0000b2738d2148423b23df1888e8cf20","https://p.scdn.co/mp3-preview/8f89d2579f056025d51e2cc0e03b1efe32d606f2?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:42tmu5VDTHRb7ywdVfeFjk","It's Over","Natalie Holt","Natalie Holt","2023-11-17","https://i.scdn.co/image/ab67616d0000b2738d2148423b23df1888e8cf20","https://p.scdn.co/mp3-preview/dca553fa20edfd438b8e49b8a928bfd64be9ed60?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2ejr5PzBJasNftfpKn53N0","About Who","Natalie Holt","Natalie Holt","2023-11-17","https://i.scdn.co/image/ab67616d0000b2738d2148423b23df1888e8cf20","https://p.scdn.co/mp3-preview/7eb8af578df6d171d21630ec3c1dfd0cb0464d43?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:41NWMpC7cq0ac0TPZfMLJE","Try Again","Natalie Holt","Natalie Holt","2023-11-17","https://i.scdn.co/image/ab67616d0000b2738d2148423b23df1888e8cf20","https://p.scdn.co/mp3-preview/8c7c70efb52e248da9c89a1e1ab0731d51596a82?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:7hEfgEivpxAXBhLaDAG6NL","Back","Natalie Holt","Natalie Holt","2023-11-17","https://i.scdn.co/image/ab67616d0000b2738d2148423b23df1888e8cf20","https://p.scdn.co/mp3-preview/a17506ec7707731675c44afb8625dec8368310a4?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:18KeKkteMdROrTZQVCHfBi","Cleveland, Ohio 2022","Natalie Holt","Natalie Holt","2023-11-17","https://i.scdn.co/image/ab67616d0000b2738d2148423b23df1888e8cf20","https://p.scdn.co/mp3-preview/57ac99e52b0f05b0eb02c3cd90289269ec44f3aa?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:35i1i6orzFV3aM0v5Hpd8U","Lessons from the Past","Natalie Holt","Natalie Holt","2023-11-17","https://i.scdn.co/image/ab67616d0000b2738d2148423b23df1888e8cf20","https://p.scdn.co/mp3-preview/dc817c532d7f3b6a2d7141694dedda7221c44e80?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:1pZSft3NYBEyW7expWiFzm","It's Working","Natalie Holt","Natalie Holt","2023-11-17","https://i.scdn.co/image/ab67616d0000b2738d2148423b23df1888e8cf20","https://p.scdn.co/mp3-preview/bc46abaf14645afa303653f9806e79e38fc10165?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:6W9WnqPiERqj2UM4E6yyeq","Infinite Mistakes","Natalie Holt","Natalie Holt","2023-11-17","https://i.scdn.co/image/ab67616d0000b2738d2148423b23df1888e8cf20","https://p.scdn.co/mp3-preview/de3070172887725c30e0e3cb90858b81ce88cf8b?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3EdHFqumYgn9nTME1ooKwu","Science/Fiction","Natalie Holt","Natalie Holt","2023-11-17","https://i.scdn.co/image/ab67616d0000b2738d2148423b23df1888e8cf20","https://p.scdn.co/mp3-preview/ad8b3d1982dd33a75c920bc2417d9346bb05b5dd?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:4ozWiov1dsTZESrNKjFtdx","Fail-Safe","Natalie Holt","Natalie Holt","2023-11-17","https://i.scdn.co/image/ab67616d0000b2738d2148423b23df1888e8cf20","https://p.scdn.co/mp3-preview/279bb32d0f61fbafad937f691e0b5c38a592b70d?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3vjl1KH6q8ZgzgbkOgaPgU","Complex and Many","Natalie Holt","Natalie Holt","2023-11-17","https://i.scdn.co/image/ab67616d0000b2738d2148423b23df1888e8cf20","https://p.scdn.co/mp3-preview/c84b363d54ce6baa8d634e4d522dc24904b106e7?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:4Kz5L0RS2H7IU1cuRvyq6O","Singularity","Natalie Holt","Natalie Holt","2023-11-17","https://i.scdn.co/image/ab67616d0000b2738d2148423b23df1888e8cf20","https://p.scdn.co/mp3-preview/4084126426eba59a7efb5851ad065e53b82e7fed?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:4v0zx9bnE0Y33QfVE9RPv3","Ascension","Natalie Holt","Natalie Holt","2023-11-17","https://i.scdn.co/image/ab67616d0000b2738d2148423b23df1888e8cf20","https://p.scdn.co/mp3-preview/bc045e81e385cedc56bd440ae267efc22b666106?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:14ttivyM8Dj0xichnst1Vd","Purpose Is Glorious","Natalie Holt","Natalie Holt","2023-11-17","https://i.scdn.co/image/ab67616d0000b2738d2148423b23df1888e8cf20","https://p.scdn.co/mp3-preview/8676ede09e11f8d2367b3eae8d54c4ff76720e90?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:6xhX358ASr7E5xlTdPUeSH","History Is Now","Natalie Holt","Natalie Holt","2023-11-17","https://i.scdn.co/image/ab67616d0000b2738d2148423b23df1888e8cf20","https://p.scdn.co/mp3-preview/4a799b0ca58fdf6700c46a322b72bd665314d25b?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5U5p472hgeXUKvh0d8RL4K","Never Surrender","Corey Hart","Corey Hart","1985-01-01","https://i.scdn.co/image/ab67616d0000b273ac8529be93467378a0272698","https://p.scdn.co/mp3-preview/b1a2fa660578a9005237adef08ed5160208c3a4b?cid=9950ac751e34487dbbe027c4fd7f8e99"
